tag,Q,A,src
talk,오늘 한강공원 가서 놀기로 했는데 날씨가,오히려 이런 날이 놀기좋아,fmkorea
question,명절 선물세트 어떻게 고르는게 좋을까,한우가 나을듯,fmkorea
datecourse,소개팅인데 연신내 괜찮은곳있을까요??,서로 술 괜찮다면 심야식당세이지,fmkorea
talk,와 진짜 살만 뒤룩뒤룩 찐다,겨울잠에 대비한 생존행동,fmkorea
talk,규칙적으로 살면 살 빠질까?,간헐적 단식 추천해드려요 2주만에 3kg 뺌 ㅇㅅㅇ 그리고 답 적혀져있는거 같은데 일찍자고 야식 안먹기 ㅋㅋ,fmkorea
talk,소개팅녀 또 늦네,일이 바쁘겠지 기다려,fmkorea
talk,저녁약속있는데 배아픔 ㅠ ㅠ 어뜩하져,속이 안 좋은 거야?ㅜㅜ 베아제 먹어봐ㅜ,fmkorea
talk,무궁화 4시간 서울 올라가는중,오우 개빡시다,fmkorea
datecourse,삼프터때 고백하려는데 서울에 적당한 장소있나요,서점컨셉 칵테일바 연남에 하나 합정에 하나 있는걸로 아는데 적당히 조용하고 적당히 어둡고 좋습니다 각자 숲길이나 한강 따라 산책하기도 좋음,fmkorea
talk,토요일 여름 낮소개팅은 최악이다,상대가 별로인가봐?,fmkorea
talk,직장 사무실 바로 옆자리라고 결혼식 꼭 가야하는거 아니겠지?!,축하한다고 말하고 선약 있어서 못간다고 봉투만 ㄱㄱ,fmkorea
talk,오늘 고백하러갑니ㅎㅎ,이 시간에??? 파이팅하슈!,fmkorea
talk,졸업식에 좋아하는 애한테 같이 사진 찍자고 했다,멋지네,fmkorea
question,짧은 유머 같은거 뭐 하는거 없니?,뽀뽀해 삼행시,fmkorea
question,다들 빼빼로데이 어떻게 챙겨줄 예정인가요,간단한게 낫지 않을까용?,fmkorea
breakup,이별했습니다,그래도 감정이 훅 올라올 수 있어서 잘 다스리길 바랍니다 고생하셨어요,fmkorea
datecourse,사고후 중환자실에서 번호 딴 간호사와 만날 예정입니다!,"몸 다 나으시면 약속잡는게 오똘까요,,?",fmkorea
datecourse,요즘 날씨에 데이트코스에 밥먹고 산책해도 괜찮으려나,그래서 전 양평으로 가서 밥 먹고 두물머리 산책 했어요,fmkorea
question,코로나 재감염된 흰님들 있나?,ㅇㅇ 연타인사람도있음,fmkorea
datecourse,부산대 앞에 맛집 아시는 분?,인자한키친 톤쇼우,fmkorea
breakup,차단당했던 전여친이 차단 풀었네,차단 푼건 어찌암??,fmkorea
talk,첫 연애 300일이 넘었습니다,예쁘게 만나세요!!!!! 최선을 다해서!!,fmkorea
question,전여친 뭔마음인걸까요,친구로 지내고싶다는 사람들 대부분이 그냥 헤어지고 그 사람이 아예 사라지는게 두려운 사람들임 괜찮아질때까지 친구로라도 두려는거 마음있는지 그냥 공허한건지는 잘 모르겠음 저거만봐선,fmkorea
datecourse,이천에 데이트하기 좋은곳 있나요?,이천 설봉공원 강주변 걷기 좋아요 공원에 어릴떄는 도자기 체험있었는데 요즘은 모르겠네요,fmkorea
talk,고혈압 관리,운동싱겁게 먹기살빼기,fmkorea
talk,여자친구한테 줄 편지 썼다,ㅎㅎ 내가 다 감동이네,fmkorea
question,아우터 ㅊㅊ받아요 급해급함,무스탕,fmkorea
talk,요즘 어머니가 아프시기 시작하면서 안좋은 생각하심,힘내라 이제부터라도 평소에 잘해드리고,fmkorea
talk,본인 곧 연애할예정,한화 롤드컵진출하는소리하네,fmkorea
talk,님들은 결혼하기전에 상대 집안 신경씀?,ㅇㅇ 결혼할사람이면 다신경쓰임,fmkorea
talk,대충 4월달 안으로 취직할 거같으면 알바 하는 거 실례지?,일당주는걸로 해여 그럼,fmkorea
datecourse,일산 근처 크리스마스 트리 예쁜곳,라페스타에 큰 트리 있습니다,fmkorea
talk,마스크 안 쓰니 좋다,너무 좋음,fmkorea
talk,연애시작에서 가장 중요한 건 뭐라고 생각하시나요,서로의 마음,fmkorea
breakup,헤어짐,힘내자 수고하셨습니다,fmkorea
talk,성격 좋다의 기준이 뭘까,선한인상에 자상하고 도덕적이고 배려심 예의바른사람,fmkorea
talk,날 어장쳤던 그 사람에게 고마움을 느낌,성장 축하합니다 추천,fmkorea
talk,여친이 한가지 음식을 게 좋아하면 피곤하냐?,다른거 먹자할때 싫다고만 안하면?,fmkorea
talk,왜 판도라의 상자를 열지말라는지,난 SNS안볼듯,fmkorea
talk,님들 우리집 근처 맥주집? 카페? 같은 곳에서,파이트클럽이랑은 무슨 상관이죠??,fmkorea
talk,건강챙기면서 연애하세요,건강 챙길려고 연애쉬는ㅎ,fmkorea
question,결혼 하신분들 언제 결혼 결심했나요,자연스럽게 결혼준비하게 되더라고,fmkorea
datecourse,여러분 홍대에서 이거다 싶은거 있음?,아더에러 매장?,fmkorea
talk,다들 남친여친이랑 본 영화중 기억에남는거 있어?,세상의 중심에서 병근을 외치다  이거 진짜 인생영화,fmkorea
talk,여자애들 튤립좋아해요?,내 최애 꽃이 튤립임 너무 좋아,fmkorea
talk,남자친구 공부법 고치는거 오지랖임?,오바임,fmkorea
talk,다들 회사에서 졸릴때 어떻게 하시나요,"커피를 마시거나, 세수를 합니다",fmkorea
talk,방금 러쉬에서 나쁘지않은 향수 맡음,브레스오브갓?,fmkorea
breakup,오늘 헤어졌는데 마음이 공허하네요,나 그러다 다시 만나서 결혼했는데 ㄷㄷ 돔황차,fmkorea
breakup,이별한지 2주 정도됫는데 이제 좀 내려지네요,우울에 빠지지만 마시길 화이팅,fmkorea
talk,아까 살짝 잠들었는데 악몽을 꿨음,"저도 며칠전에 여친이랑 너무 안맞아서 안좋게 헤어지고 맨날 전여친 꿈꾸는데, 저랑 상황이 되게 비슷하시네 시간이 약이 될거에요",fmkorea
question,짝녀랑 차라리 프렌드존 들어가는게 나을까요?,근데 친구 사이가 되면 성적 매력도 올리기가 어려울 것 같기두 하고 어렵네요 ㅜ,fmkorea
question,연애는 노력으로 하는게 아닌듯?,노력으로 덮을 수 없는 부분이 있긴 하지,fmkorea
talk,맥북 프로 왔다~~~~,맥북으로 하는 게임 재밌겠네,fmkorea
talk,배고파,삼겹살비빔면 ㄱㄱ,fmkorea
datecourse,첫데이트 메뉴,첫데이트면 좀 더 괜찮은곳으로 가는게 좋더고 생각함,fmkorea
talk,요즘 외로울때 하는거,나도 외로워,fmkorea
talk,2월 말 되야 직접 여친 만나는데 발렌타인데이 선물 어케함,발렌타인데이면 여친이 주는거 아니에여?!,fmkorea
talk,밖에 나가서 일단 머든 하면 자존감 올라갈수있는듯,인정 집에만 있으면 달라지는게 없음 변화를 줘야지 돈이 생기든 여자친구가 생기든 함,fmkorea
talk,카톡프사 자기 어릴때 사진 하는거 어디서 유행인가요?,걍 스테디 아님?? 내 주변에도 보면 한두명씩은 꼭 있던데,fmkorea
talk,난 나 좋다는 사람 있으면 최선을 다해야지,나 좋다는데 멀쩡해야함,fmkorea
question,서울 눈 왔음?,서울 햇볕 짱짱함;; 눈 많이 옴?,fmkorea
datecourse,수도권 근처에 바다 보러가기좋은곳있나요?,월미도보다는 제부도가 좋아요,fmkorea
talk,짝녀 남자친구 있었네,더 피폐해지기 전에 마음 접으셈 님만 고생할 ㅇㅇ,fmkorea
question,룸카페 데이트 어떻게 생각함?,좋지 모,fmkorea
talk,술은 딱 알딸딸해지는 정도 다음날 숙취 없는 정도가 적당한거 같음,소주 두병이 딱 그정도인데 근데 더 마시면 담날 힘ㅋㅋ,fmkorea
talk,사람마다 맞춰주는게 맞는건가 싶음,오히려 유연한 것이 장점인 자신의 모습을 나쁜 것이라 치부하고 고치는 게 더 안좋아보임,fmkorea
breakup,헤어진 여자친구에게 보낸 편지,적절한 가명 사용,fmkorea
talk,어둡고 비오는 날씨가 좋다,나도 오늘같은 날씨 좋아,fmkorea
talk,그 해 우리는 제목이 다 영화제목이었네 ㄷㄷ,나도 오늘 보면서 알아챘ㅋㅋㅋ,fmkorea
talk,미디어의 환상에서 벚어나야 할거,하긴 나도 나쁜남자처럼 때리고 욕하고 하니까 고소장 접수하려고 여자들이 줄을 섬 ㅋㅋ,fmkorea
breakup,여친 정리 할거에오,마음 정리 잘 하세요,fmkorea
question,다들 헤어질때 좋게 헤어지시나요?,저는 그냥 할말 꾹꾹 누르고 안하는편 ㅋㅋㅋ,fmkorea
talk,나이가 들면서 느껴지는 몸의 변화들,자도 자도 피곤함,fmkorea
question,소개팅 애프터는 분위기 좋은데를 추천합니까? 아니면 그냥 맛있는데 갑니까?,분위기좋고마싯는곳,fmkorea
datecourse,수요일에 한강에서 데이트하기로했는데,서울 사람 아니라서 패쓰!!,fmkorea
talk,Mbti싫어하시는분들이 많네ㅋㅋ,그거 누가 얘기 꺼내기만 해도 철 없어보임 갠적으로,fmkorea
talk,주말 점심에 첫 소개팅 하면 점심먹고 카페가면 끝이겠지?,술안마시면 밥 카페가 무난한듯,fmkorea
talk,머야 밍글스 왤케 가격올랐지,거기 미슐랭 아님?,fmkorea
breakup,벌써 헤어진지 4개월여그러나,마인드컨트롤 해야죠,fmkorea
talk,썸 어떻게 탐?,DM으로 연락처부터 물어보시는게 어떠실지?,fmkorea
talk,정비 공돌이 기름범벅 땀범벅 고장설비 정비 끝,우리나라를 움직이는 일꾼 개추! 현장직 빡셀텐데 고생하시네요,fmkorea
talk,지방에서 연애하기 힘듦?,만날려면 다 만남,fmkorea
talk,슴살인데 아무것도 한게 없음,원래 스무살은 그래,fmkorea
question,어장 들어간거 의식하고 거기서 쟁취하는 사람들도 있죠??,어장인데 뭘쟁취함 ㅌㅋ,fmkorea
talk,생각보다 소모임도 결국은 외모가 중요한듯,외모는 어딜가나 중요하지 ㅠㅠ,fmkorea
talk,후 여친이랑 제주 4박5일다녀왔다,피곤할만 하네요 허허,fmkorea
question,카톡 친추 안하고 대화 어케 거는거임?,그사람이 자기 친추추천안뜨게하고 너 친추한거면 됨,fmkorea
breakup,전여친 오늘 차단했어요,잘했오힘들었을텐데,fmkorea
talk,오늘이 3000일이네요,일단 꽃,fmkorea
talk,남자는 여자에 비해 키가 늦게 자라잖아,저는 중3 첫학기 154 포기했는데 군대까지 자라서 175 겨우 찍음 ; ㅎ,fmkorea
talk,회사형 소개팅시켜주고 카톡하는데,남의 연애 꿀ㅋㅋ,fmkorea
question,집안 수준차이 많이나면 어떨 거 같음?,둘이 좋으면 끝,fmkorea
talk,안전귀가 확인은 보통,보통 그렇디,fmkorea
talk,다이어트 중인데 과자 너무 먹고싶음 폭언 좀,쿨하게 먹어,fmkorea
talk,연수원 우리 그룹 말고 다른 계열사 미녀 많다,그렇게 친해지는거임,fmkorea
talk,세상에 외모 안보는 여자 남자 없다,요새 인터넷에 나오는 것처럼 존잘남까지는 아니어도 예선통과는 해야 하는 느낌,fmkorea
question,웃긴 남자는 그냥 친구로만 보이지 않음?,웃긴남자 좋아하는 사람한테는 이성적 매력이지 그것도,fmkorea
breakup,하 허무하다,사람 믿는거 아닌걸 뼈저리게 느꼈어요,fmkorea
breakup,전 여친이 남친이 생겨야 단념이 되고,그렇게 해도 인연이면 재회할 사람들은 하더라구요,fmkorea
talk,진짜 헤어지기 하루 전까지도 막 표현하고 그러다가 다음 날 헤어지는 경우가 종종 있나?,있었음 멘탈 와르르 창창 우르르 쾅쾅,fmkorea
question,30대 초중반 남자 결혼예정 결혼 많이들 하셨나요?,제남편이 33살인디 친구들중에 결혼한사람 2명뿐임,fmkorea
talk,존잘 번호따서 썸타는 중,연예인 누구닮았어요?,fmkorea
talk,아 소개팅녀랑 카톡하는데,그냥 그런 사람일수도 있어 ㅎㅇㅌ,fmkorea
question,다들 전여친 사진 어떻게 하심?,여친있으시면 그냥 지우시는게 나을지두,fmkorea
talk,대학교 신입생 노트북 어느정도 필요할까???,현직 대학생인디 공부용으로는 패드가 무조건 나은듯요,fmkorea
talk,오늘 특별한 경험을했네,아니 이거 대쉬 아니에요? ㅠㅠㅠㅠㅠ,fmkorea
datecourse,부산에서 돈 별로 안들고 할만한게 뭐가 있을까요,날 선선해지면 공원 가도 되고 뭐 그냥 카페가서 대화하면 좋지 않을까,fmkorea
talk,자랑하나만 해도 될까요?,ㅊㅊ 보기좋은커플이네여,fmkorea
breakup,9년 열애 이별했습니다,결혼에 대한 얘기는 서로 없었나요,fmkorea
talk,같이 걷는 것만으로도 설렛다,짝사랑 접고 고백으로 혼내줘,fmkorea
question,애같은 성격의 남자 고쳐야할까요,아무래도 여자들이 좋아하진 않을듯,fmkorea
talk,헤어졌다가 일주일뒤에 연락해서 다시 만나게되었네요!,축하드려요,fmkorea
datecourse,을지로쪽 분위기 있는 밥 겸 술집 있을까요?,그럴 곳은 많은데 을지로쪽은 대부분 좁고 시끄러울텐데,fmkorea
breakup,열번 찍어 안넘어가는 나무 없다,열번 찍기전에 도끼날을 갈고닦아서 3번안에 끝내는게 좋죠,fmkorea
question,연인 사이에서 진실이 항상 옳은가요,물어보는 질문들에만 거짓말안하면 된다고 생각,fmkorea
question,예전에 썸탔던 사람한테 연락하기,오우 제가 옛날에 해봤는데 대답은 오지만 안오는것만 못하더군요,fmkorea
talk,허허 내일이 발렌타인데이인데,오우 내일 성대하게 준비하셔야겠네요,fmkorea
talk,전남친이 꿈에 나왔다는 얘기를 왜하지,프로포즈 해달라는 얘기아님?,fmkorea
talk,인천에서 천안까지 소개팅하고 왔다,다내셨음??,fmkorea
breakup,벌써 이별 한달이네,시간이 너무 안가지 나이먹어도 나아지진 않더라,fmkorea
talk,진짜 야심한밤 노래추천,피엘노래 다조음,fmkorea
talk,썸녀가 취해서 어제 내 손 잡고 안고 앵긴거를 기억 못 한다,이번달안에 못사귀면 썸 너무 오래타는것 같은데 이번 달안에 결말이 나오길 바랍니다,fmkorea
talk,나는쏠로에 친척 나오는데,오 몇기? 이번 11기?,fmkorea
datecourse,분당 정자역에 맛집 추천좀해주세요,정자역보다 좀더가면 보정에 카페거리 있지않음??? 그런데가면 좋을거같든데,fmkorea
talk,님들은 사주타로 믿어요?,인연이 있다고 다 내게 되는건 아니지사주랑 타로는 적당히 필터링 해서 들어야 함,fmkorea
breakup,어제 이별했습니다,기운 내라 힘들겠지만 일찍 자봐,fmkorea
datecourse,연남동 데이트코스 도와주실분 있나요,얼마전에 지인이 연남취향 다녀왔는데 맛있다그러더라구요 카페는 씨스루 추천드립니다 음료가 진짜 귀엽고 예뻐요,fmkorea
question,오늘 모르는 사람한테 말걸어서 사진찍어달라하기 1일차 대실패,이런거 커플분들한테 부탁하면 잘 도와주시던데,fmkorea
question,번호 따고 싶은데  어케하죠?,쪽지 슬쩍,fmkorea
datecourse,소개팅 첫날에 이자카야가도 되겠죠?,님 생각대로 하는게 데이트죠,fmkorea
talk,드디어 차단 당했다,뭐야 답도 안하고 차단한거야?,fmkorea
talk,왤케 무의식적으로 스킨십 하는 여자가 많은가,뭐지 나한테는 투명베리어 쳐져있나,fmkorea
datecourse,서울~경기 외곽 드라이브코스 추천좀요,팔당댐좋아요,fmkorea
talk,어제 소개팅했는데 진짜 트라우마 하나 생겼네요,진지한 성격 안좋아하는 사람 은근 많음,fmkorea
talk,여명808 먹어본사람,ㅇㅇ 짱짱맨,fmkorea
talk,한국 나이 너무 싫다,중국 북한은 만나이씀 고로 곧 만나이 쓰게 될듯,fmkorea
breakup,오랜만에 입밖으로 여보야 라고 불러봤다,아 ㅠㅠ,fmkorea
talk,헤어진지 3주 지남,저도 얼마 전 헤어졌음 화이팅,fmkorea
talk,상대가 원하는모습 맞춰주는거 일부는함,흰 종이에 뭘 칠하라고 하면 그러겠지만 이미 색칠된 걸 바꾸라고 하는건 힘들지,fmkorea
talk,"나쁜 남자, 나쁜 여자 취향인 사람들 갠적으로 신기함",나쁜 남자 나쁜 여자 좋아하는사람들은 나쁜 사람을 좋아하는게 아닙니다 ㅠ 매력적이니까 자기 주도대로 행동하고 타인한테도 인기 많은 사람들임 ㅠ,fmkorea
