tag,Q,A,src
love,근데 진짜 얼굴만 보고 사귀는 사람이 있어?,사귀더라도 오래못가겠징,instiz
love,이성섞여서 여행 보내는거 괜찮다고 생각했거든?,왱 연락때문에??,instiz
love,내 말투에 문제 있어보여?,굳이 사귀는사이에 못믿겠다고 한게 문제?,instiz
love,사귄지 2주된 30대 초반 애인 선물,무슨 선물이야 크리스마스?,instiz
oneside,분명 쌍방인데  잔다고 말을 안해주지 왜 ㅠㅠ,그런걸로 서운해하면 끝도 없어,instiz
love,ESTJ들 사친 문제에 예민해?,아니 난 전혀,instiz
couple,"아침에 일어나자마자, 자기전에 꼭 연락해야해?",나는 출근준비 다하고 나가는 길에 연락해 ! 자기전에는 유튜브나 그런거 볼거같으면 나 유튜브 볼거다 미리 잘자 인사하자 ~ 하구 자구,instiz
love,내 잘못인지 한번만 봐주라,너 잘못,instiz
couple,애인 사친이 너무 예쁜 #청자#들 있음?,내 사친 중에도 엄청 잘생긴 사람 있지만 나는 그앨 좋아한 적은 없음,instiz
couple,애정결핍 남자는 무조건 바람필까??,무조건이라는 게 어딨겠어,instiz
couple,애인이 친구들이랑 만나도 스킨십을 하고싶어해,엉 근데 머서로 괜찮으면 그냥응,instiz
love,썸붕난 사람하고 친구로 지낼 수 있어?,나는 아니였엉,instiz
love,지쳤다고 말하면 잡아야 해 그냥 놓아야 해?,그럼 걍 놔버려,instiz
love,3일 잠수탄 썸남한테 아무렇지 않은척 다시 카톡했더니,아무 생각 없을 수도,instiz
love,솔직히 인스타 안 하는 남자 어떻게 생각해?,아니 진짜 오히려좋아,instiz
couple,ISFP애인 너무 오래 만나서 서운한게 더 쌓여,ISFP라서 그런거 아닌디,instiz
love,썸? 인지 모르겠는데 연락 어떻게 끊어야할까?,난 걍 읽씹함,instiz
love,커플이면 안보는 날에는 통화 꼭 해?,우리도 자주하지는 않아 가끔?,instiz
love,ISFP#(남자)화자#인데 혹시 궁물있어???,이상형이랑 좋아하는 MBTI 있어??,instiz
love,키는 진짜 그냥 사바사인 듯,나도 70만넘으면돼,instiz
love,잇프피가 들이대면 뭐가 맘에 들어서 그러는걸까?,외모가 맘에들어서 사람으로서 궁금해진거 아님? 첨엔 보이는게 외모밖에 없잖아,instiz
love,가스라이팅이지?,그게 뭔데?,instiz
oneside,남자애 킹받는데 귀여움 ㅋㅋㅋㅋㅋㅋ,ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ아 너무 귀여운데?,instiz
love,전애인 새로운 사친들이랑 술자리 갔다ㅠㅜ,"때가 좋지않구만, 새로운 이성들이랑 술먹고 다음날이라니ㅠㅠㅠㅠ슬프다",instiz
love,애인이 교회 다니고 나는 교회 안다니는데 교회 다니는 사람들에게 확실히 선택지가 적은거 같더라,웅 이게 마자 우리도 결혼 전부터 남편한테 우리집안은 교회 다녀야 결혼가능하다고 연애시작할때부터 말했거든 지금은 그래서 군말없이 잘 따라나옴ㅎㅎ,instiz
love,애인한테 오빠소리가 일도 안나옴 입이 안떼짐 딱풀칠한거같음,완전 나닼ㅋㅋㅋ,instiz
love,지금 썸타는 오빠 기다리는 중인데 화남,아오 걍 담에보자고 할때 알겠다고 미안하다고 담에 여유있게 보자하지 뭘자꾸 질질끄냐 12시도 넘었는데,instiz
love,직장 생기면 동갑 만나기 힘들겠지?,뭐 난 회사에도 또래많고 동갑남친은 게임하다 만남!,instiz
love,먹는 취향 때문에 헤어진 사람 있어? 하 힘들다,대화해보고 서로 타협안되면 헤어지는거지뭐,instiz
couple,"진짜 연애는 ,,,난 못하겠다",나도 헤어질거야?,instiz
love,필요할 때 맨날 없는 애인 너무 외롭고 비참해,하 나랑 똑같다,instiz
breakup,준비한 사람도 힘들어?,힘들지 사람이 나눈 추억이랑 정이 있는데ㅜㅜ,instiz
breakup,잠수의 기준이 뭘까? 며칠 지나야 잠수야?,내가 며칠을 기다려야해?,instiz
love,가볍게 선물 여러번VS기념일에만 크게 하나,나는 큰거!,instiz
love,우리 커플 싸우면 이렇게 품,좋은 거지 뭐~~~,instiz
love,다시 만나면 예전같지 않아?,난 재회하고 더 알콩달콩 해졌어 남자친구도 느끼고 있고,instiz
love,남자들은 예쁜 여자한텐 직진이다,넘나 당연 여자도 잘생긴 남자한테 직진이니까ㅠ,instiz
couple,애인은 이것 저것 다 같이 해 줘서 넘 좋아,#화자# 사랑받는 행복한 연애를 하고 있네,instiz
love,다들 솔로된지 얼마나 됨?,5일차,instiz
love,상대방이 엄청 웃으면서 귀여워를 엄청 흐려서 말했거든 말하다가 말을 다시 먹는 것 처럼 이거 찐같아?,대놓고 저러는건 걍 플러팅일수도 순수하고 쑥맥이면 오히려 못저러드라 걍 당황해서 얼타거나 얼굴빨개짐,instiz
couple,사귄지 2주됐는데 너무 바빠서 외롭게 만드는 애인 이해해줘야해?,웅 바쁜 걸 우째,instiz
love,연애하면 이성친구 꼭 끊어야함???,그럼 걍 프리한 사람 만나는게 빠름 그건 타협이 안돼 진심,instiz
love,카톡은 안읽씹하는데 스토리 좋아요는 누르면 어떻게 해석해야함?,나 그러는데  걍 카톡 어플 들어가는 자체가 기찬아서 그러거든 스토리는 좀더 가벼운 느낌이고 하트만 누르면 끝이니까,instiz
love,ISTP 잇팁들아 이거 호감으로 봐도 될까?,관심없으면 크리스마스 때 안 만났을 것 같앙,instiz
love,회피형들도 후폭풍이 있어?,궁금하다 내 전애인 ㄹㅈㄷ 회피형이엇는데 재회톡에도 답장하지않고 사라진 사람이었는데 ㅋㅋ,instiz
etc,애인이 딱밤 쎄게때리고 깔깔 웃으면 정 떨어질거 같아?,응 헤어짐,instiz
couple,"애인 친구들이랑 노는데, 오전 11시부터 지금까지 연락 안되는거 이해 가능해?",음 머리로는 그럴수있다고는 생각하는데 ,instiz
love,댄서랑 연애,연애는 아니고 썸 타봄,instiz
breakup,헤어지고 연락,나라면 더 안할거 같긴 해! 진짜 하고싶으면 36개월?,instiz
love,"#청자#들이라면 애인 목,토 볼래? 토요일만 볼래?",매주면 못하고 한번씩가는거면 가줄듯,instiz
love,나 2년 넘어서 전애인한테 연락 왔어 ㄷ ㄷ,그냥 잘 지내냐는 연락이야?,instiz
love,애인이 이쁘다는 말을 안해,냉정하게 웅 표현 안 하는 편이라면 귀엽다도 안 할 것 같애서,instiz
breakup,후우 힘겹게 버텼다 ㅠㅠ,#화자# 힘내 ㅜㅜ,instiz
breakup,얘기라도 한번 해보고싶다,나도ㅎ기왕이면 얼굴보고,instiz
love,"결혼생각하면 상대집안을 보라는데 뭐 화목함,돈 이걸 보라는거야?",구체적으로는 몰라도 만나다보면 집 분위기같은건 자연스레 알게되지않나,instiz
love,연락하기싫은데 계속 연락오는사람,"답 텀을 더 길게 하고 아 글쿤요, 아하, ㅋㅋㅋ 이걸로만 답하셈 ㅎ",instiz
flirt,오늘 내일 중으로 썸남이랑 끝날듯,왜 갑자기 식은거야? 대화가 안맞아서?,instiz
love,잇프피들 힘들 땐 어떻게 해? 뭐가 조아?,옆에서 내 마음 알아주고,instiz
love,썸남 다른건 다 좋은데 연락이 제일 흠이다,오 진짜 내로남불이당,instiz
flirt,3개월이면 너무 길어?,넘 길긴하네,instiz
couple,애인이 나 번호 따이는거 좋대,이런 남자들 은근 있음,instiz
breakup,원래대로 돌아가긴 힘들겠지,야너두? 야나두 하,instiz
love,결혼할때 조건이 생각보다 많이 중요하구나,우리 언니도 남친이랑 6년 만났는데 남친부모님 노후 어설픈거 알고 헤어짐 결혼은 현실,instiz
love,ESTP인데 절대 못만날거같은 MBTI,엣팁 엔팁 친구로는 죽 엄청 잘맞더라 ㅋㅋㅋㅋㅋ,instiz
love,나 들이대도 되니??,저 행동은 남들 챙기는 스타일이라면,instiz
love,성향성격취향웃음코드 다 잘맞아서 행복함 ㅎ,행복하겠당ㅎㅎ 지금도 그렇겠지만 이뿌게 잘 만나,instiz
breakup,난 이별 후유증 올 때마다 마지막 카톡 내용을 읽어봐,난 새해인사가 마지막 카톡이야 ㅠㅠㅠㅠㅠ,instiz
etc,애매한 느낌이 들때는 만나지 않는게 좋겠지?,계륵인거 아냐? 이미 친구로 잘지내기에는 끝난거같아 오히려 딱 선그어주는게 진짜 친구로써 하는 행동아닐까,instiz
love,나랑 하루종일 데이트 끝내고 친구들 만나러 가는 애인,매번 그러면 빡칠듯,instiz
breakup,체념단계에 오면 곧 잊을 수 있어?,난 다시 반복되더라 체념했다가 또 슬펐다가 자책하고 화나고 근데 이 과정을 몇번 거쳤으면 체념에서 끝나기도 하고,instiz
etc,너넨 타로믿어?,난 타로 안믿음 그사람한테 용기내서 마음 표현해봐!!,instiz
love,애인이 보고 싶다는 말 잘 안 하는 이유가 납득이 가?,내가 예전에 그랬는데 안 좋아해서가 아니라 ㄹㅇ 말 그대로였음 볼 수 없는 상황인데 굳이 말하는게 이해가 안돼서,instiz
love,헤어졌는데 왜 계속 카톡 친구추천에 뜨냐,친구추천 꺼버려,instiz
couple,커플팔찌 추천해주라,브랜드 있는고?,instiz
breakup,4년만나고 헤어진지 2달이 넘었는데 너무 힘들어,나는 더 후회하기 전에 붙잡을거 같아,instiz
love,학생인데 직장인 만나본 #청자#들 있어?,매일 만나던거 일주일에 한두번 만남,instiz
love,친구로 지내고 싶은 사친이 자꾸 플러팅하는데 어케 좋게 거절할까,"넌 연애안하냐 나말고 애인 만들어서 놀아야지 이런식으로 말해봐 내가 소개시켜줘?? 이런식으로 난 너랑 만날 마음 없다는걸 간접적으로 표현할수 있지 않을까,,??",instiz
breakup,헤어지고 후련하면 후폭풍 안 와?,허전함은 있어도 후회는 안해,instiz
breakup,서로 너무 사랑했어서 참고 만나다가 이지경까지 온거같다,나의 미래 같다ㅠㅠ,instiz
love,애인이 서운할때마다 전애인 얘기함,너도 전애인 이야기 해 그래야 지가 뭘 잘못했는지 알지,instiz
couple,애인 그날 껴안으면 괜찮아져??,난 약먹고 뜨거운 걸로 배 지지면서 자야 괜찮아짐,instiz
love,예쁘다고 느껴지는 거보다,"근데 난 귀엽다보다 이쁘다가 더 좋은데,, 그런말 있잖아 귀엽다는건 이쁘진 않지만 너와 친분을 유지하고싶어,, 이런ㅋㅋㅋㅋㅋㅋㅋ",instiz
love,애인 입장에서 남자 배랫나루 무조건 없으면 좋겠어?,얼굴이 좋으면 뭔들 ㄱㅊ,instiz
love,연인관계에 신뢰도가 안 쌓인다면 누구 문제일까,의심부터 하는사람이 문제,instiz
love,장기연애하다 헤어졌을때 겹지인은 어떻게해?,정리 안하고 잘 지냄,instiz
breakup,외로울땐 사람만나는거 아니라는거 뼈저리게느꼈다 연민이 사랑보다 무섭구나 싶더라,양다리는 선넘었네,instiz
love,"나 왜 싸울 때 애인이 화낸게 안 잊혀지지,,",ㅠㅠ사귄지 며칠돼써?,instiz
couple,너네 연락 얼마나 자주 해?,애인사이에 맨날하죵,instiz
love,차례상 차리는 거 많이 힘들어? 1년에 두번 아닌가??,어머 응,instiz
etc,#청자#들은 살면서 연애가 유독 잘 안풀리는 시기가 있었어??,"나도 올해 올해 1월에 전남친이 바람펴서 헤어지고, 그 이후로는 4개월짜리 연애 한번, 3개월짜리 썸만 2번인데 그 썸 둘다 나한테 어장이었덩 것 같고 너무 힘들다",instiz
love,누가봐도 파국인 연애는 시작하지마,어느정도로 파국이길래? 뭐 불륜 바람 이런 거 아니면 그냥 해봐,instiz
etc,썸 탈 때 다들 손 잡아?,일절 안함 가벼워보여서 사귀기전까지 손도 안잡아,instiz
love,좋게 헤어진건데 연애 흔적 다 없애려나?,약간 성향차이같애 ,instiz
love,서로의 우선순위가 다름이 체감될 때 슬프다,진짜ㅠㅠ? 남자친구가 이걸로 많이 서운해하는데 많이 그래?,instiz
breakup,"물건돌려줄거있는데 이 핑계로 연락해보려구,,",응응! 화이팅!,instiz
breakup,나 헤어진지 6개월 만에 연락옴,떠보기?!,instiz
love,하루종일 전화 계속 안 받는 애인  나만 화나나,엥 그럼 화나는데 너무,instiz
breakup,전애인한테 연락 온 적 있는 사라암,내가 찼는데 한달만에 한번 왔고 며칠 의미없는 톡 주고받다가 얘가 마음표현 하길래 잘랐어,instiz
etc,소개받았는데 만나는게 스트레스면 안만나는게 맞나?,연애할 여유가 없는것 같다 #화자#를 돌보는게 우선인거 같아ㅠ,instiz
breakup,전애인이 후회했으면 좋겠다 ^^,회피형은 거의 다 후회하지 않나?,instiz
love,클럽에서 만난 사람이랑 연애가능?,클럽에서 만나서 연애해봤는데 절대 ㄴㄴ,instiz
oneside,짝사랑은 원래 안이뤄지는게 국룰이야??,난 그래,instiz
love,ㅠㅠㅠ헤어졌는데 애인방에 와인 두고왔어ㅠㅠㅠ,와인은 와인이지,instiz
oneside,나한테 관심없는거 너무 드러나서 접으려고,힘내 난 애써서 피해다니니까 괜찮아지더라,instiz
love,시험기간인데 날 너무 방치해,너무하네 그건,instiz
love,#청자#들이라면 서운했다고 다시 말할거같아?,말하지말어,instiz
breakup,싸울때마자 쌍욕먹네 진짜 힘들다,헉 안전 이별해 어휴 ㅜㅠ,instiz
love,23살에 만나서 결혼까지 갈 확률이 얼마나 될까,희박하지,instiz
love,첫 눈에 반한 거면 본인 스타일이란 거야?,난 내 스타일이어야 함,instiz
love,길에서 소리치고 싸울 땐 갈 때까지 간 거 아닌가,듣기엔 그래 보이는데 또 저러고도 만나는 사람도 있던데 뭐,instiz
breakup,전애인 진짜 미운데 사진을 못지우겠어,며칠지나서 지워~~,instiz
love,별로 안 좋아했어도 예전에 헤어진 사람 뭐하는지 궁금할 때 있어?,그렇게나 많이 지났으먄결혼했나 궁금하긴 할듯,instiz
oneside,옆부서에 좋아하는 사람이 생겼는데 안 친하면 어떻게 다가가?,웃으면서 인사부터 고,instiz
love,나만 나 자는 거 빤히 쳐다보면 짜증나?,내 남친도 나 자는거 빤히쳐다보길래 왜그러냐고 했더니 귀엽다던데 귀여워서 그런거 아님?,instiz
love,어쩌라는건지 모르겠네 뭐라고 답해야해?,모솔일만하네,instiz
love,행복한데 싸울 때마다 너무 힘들어,"무슨 일 때문에 얼마나 싸우는지 모르지만, 싸우는 이유는 늘 달라도 패턴이 항상 비슷하다며 문제가 있는거지 안싸우는 것보다 어떻게 싸우고 화해하느냐가 중요해",instiz
etc,다들 헤어지면 애인이랑 찍은 인생네컷이나 흑백사진 버려?,가위로 다 잘라서 버렸어,instiz
couple,근데 사랑하는 사람 만나면 애정표현 많이 나오지않어?,귀엽다봇됨 뭘 해도 다 귀여워 사랑스럽고,instiz
love,"너무 잘해주는 애인에게 식은 나, 비정상일까?",너가 안좋아하면 헤어진거지,instiz
love,애인이 전애인들한테 받은 편지 다모아놨어어케?,모으는애들있던데,instiz
love,남#청자#들아 웃긴 여자 어때,#(여자)화자#인데 댓 달아도될까 ? 왠지 웃긴게 막 괄괄하게 오바스러운것만 아니면 인기 많을거같은딩,instiz
breakup,대놓고 인스타 염탐하다가 차단받혔다,대놓고 염탐 ?? 스토리 봐써??,instiz
love,어제 짝남이 나한테 사귀자고 했어,축하해!!!!!!!!!!! 행복한 연애하기!!!!,instiz
love,낯가리는 남자한테 어떻게 다가가야해,장난쳐보기!,instiz
love,자기랑 왜 사귀는지 솔직히 아직도 모르겠고 이해 안 간다는 애인,자존감 낮아서 계속 물어보는거임,instiz
love,다들 썸 스킨십 마지노선은 어디까지야?,난 허그,instiz
