tag,Q,A,src
datecourse,삼프터때 고백하려는데 서울에 적당한 장소있나요,서점컨셉 칵테일바 연남에 하나 합정에 하나 있는걸로 아는데 적당히 조용하고 적당히 어둡고 좋습니다 각자 숲길이나 한강 따라 산책하기도 좋음,fmkorea
datecourse,판교 현백 영화본 다음 뭐할까요,세시셀라 당근케이크 존맛탱,fmkorea
datecourse,롯데월드 예약 어디서해요?,어플 다운받고 신한카드인가 뭐로 하면 그게 제일 쌀걸요,fmkorea
datecourse,가깝고 가벼우면서 기억에 남을 만한 데이트 장소 없나요?,한강 공원에서 돗자리 깔고 도시락 까먹어 고딩때 자주 갔는데 재밌었음,fmkorea
datecourse,혜화역쪽 데이트코스좀 봐주세여,집회 일정있지않냐?,fmkorea
datecourse,자동차로 서울 데이트할 곳 있나요?,남산 그랜드 하얏트호텔 쪽으로 드라이브 하시면 생각보다 편하고 주변 예쁘기도함,fmkorea
datecourse,신도림에선 뭘 해야하나,지금이라도 안 늦었으니 영등포 가 근데 기왕이면 좀 더 나가서 합정 이런데 가라 제발,fmkorea
datecourse,롯데몰에서 소개팅 처음보는데 뷰좋고 좀 조용한 카페있을까요?,꼭 롯데몰에서 해야함? 다른 카페나 이런곳 가면 안되나,fmkorea
datecourse,여자친구 생일 데이트코스!! 어딜가면좋을까요??!,경복궁 야간 투어 와인,fmkorea
datecourse,주말에 썸녀랑 할만한 데이트코스있을까요???,단풍보러가,fmkorea
datecourse,소개팅 코스로 술 카페 구린가요?,음 그냥 만나기 전에 조금 먹고 가는 건 어때요,fmkorea
datecourse,여친이랑 놀기 좋은 곳 있나용,보드게임이랑 양궁이면 방탈출이나 볼링 포켓볼 등등은 어떰,fmkorea
datecourse,제주도 횟집 가보신곳 있으시면 추천 부탁드립니다!,나원회포차인가 인가 거기 고등어회 맛나게 먹었던 기억,fmkorea
datecourse,을왕리가면 해수욕장 어디로가나요??,을왕리죠,fmkorea
datecourse,여친 고소공포증있는데 여의도 세상의모든아침 가능?,움 창가쪽 말고 안쪽 잘 달라하면 갠찬을듯!!,fmkorea
datecourse,석촌호수 간 사람 있음?,사람 개많음,fmkorea
datecourse,서울출발 100일기념 당일치기갈만한곳있을까요?,안산 대부도,fmkorea
datecourse,요즘 가볼만한데 어디가 있을까요?,한남동,fmkorea
datecourse,경기도에 토요일에도 당일치기 글램핑 되는곳 있나요?,당일치기는 모르겠네요 김포쪽에가면 글램핑파크 좋은데 있긴한데,fmkorea
datecourse,합정 신촌 홍대쪽에 룸식 술마실수있는곳 있나요?,청담이상,fmkorea
datecourse,전시회 정보 잘 정리된곳 있나요?,가보정이요~,fmkorea
datecourse,일요일에 첫데이트인데 코스추천해주세여,만화카페가서 김성모 만화 정주행 ㄱ,fmkorea
datecourse,해수욕 없이도 부산여행 괜찮을까요?,그러는 사람들 무지 많을걸요? 바다 보고 해변 걷다가 사진도 찍고 그리고는 숙소 들어가고 하는 사람들 많을텐데,fmkorea
datecourse,25일 크리스마스 부산 데이트코스좀 제발,칵테일바?,fmkorea
datecourse,"주말 강서,마포쪽 데이트 할만한게 뭐있을까요ㅜ",강서면 식물원 가셈 따닷하니 좋음,fmkorea
datecourse,"내일 썸녀랑 서면가는데, 서잘알들 추천해주세용",gourmet 타르트카페,fmkorea
datecourse,수원쪽 잘 아시는 형님덜 도와주십셔 ㅠㅠ,없는데그나마 경기대 쪽에 있음 근데 수원에서 경기대 거까지 한 25분걸림 버스로,fmkorea
datecourse,소개팅 첫날에 이자카야가도 되겠죠?,님 생각대로 하는게 데이트죠,fmkorea
datecourse,마포쪽에 분위기 좋고 맛있는 식당 추천좀,대흥동 마젠타 추천드림 인스타로 예약가능,fmkorea
datecourse,"마곡 근처 카페, 맛집 공유 좀 해주세요!!",스멜츠,fmkorea
datecourse,북적이지 않는 실내 데이트 코스 있을까요?,"만화,보드카페",fmkorea
datecourse,데이트 코스 추천해주세요!,교통수단은요?,fmkorea
datecourse,"서초구, 강남구 소개팅 장소 괜찮은곳 있을까요",지리상 무난한 건 역시 강남역이네요 무월식탁 추천합니다 정갈한 한식집이에요,fmkorea
datecourse,죽전쪽 따로 분리된 식당카페정보에 2만포 겁니다,따로 분리된 식당이 무슨 의미죠?,fmkorea
datecourse,내일 코엑스 가려는데 갈 만한 곳 추천 좀 부탁드려요 형님들!,스시욘즈라고 오마카세집있는데 가성비있고 괜춘함,fmkorea
datecourse,내일 예술의전당에서 전시회볼건데 근처 맛집추천좀!,예술의 전당 근처 드럽게 먹을거 없음 ㅠㅜㅠ,fmkorea
datecourse,"혹시 상수,합정,연희,연남동 중에서 소개팅하기 괜찮은 장소 있어???",상수나 합정 연남동은 진짜 길거리에 치이는데가 다 소개팅하기좋아보이는데같던데,fmkorea
datecourse,군자역 일식집이나 파스타집,군자는 진짜 애매한데,fmkorea
datecourse,형들 여의도 데이트 코스좀 도와주세요ㅠㅜ,"여의도 한강공원, IFC, 밥먹기",fmkorea
datecourse,남양주 카페 추천해 주실 곳 있나요?,수석동 트윈트리 아니면 덕소 쪽 한강 땨라서 있는 카페들요 블랙드롭 등,fmkorea
datecourse,혹시 광안리 잘알이신 분 있나요?,언제가시나여 이번 연휴인가여 어지간하면 잡기힘들수도,fmkorea
datecourse,신촌 근처 벚꽃명소 있을까요,여의도쪽은 추첨으로만 들어간대요,fmkorea
datecourse,기념일때 여행지 추천 부탁드립니다,와인한잔 체인점인데 여기가 와인이랑 칵테일 가성비있게 팜,fmkorea
datecourse,남한산성 괜찮았던 음식점 추천해주실수 있으실까요?,그 남한산성 아래쪽에 두부찌개에 라면사리주는곳잇는데 맛잇게머금요 이름은기억안나네여ㅜ,fmkorea
datecourse,구디역 근처 소개팅 장소 추천부탁드려요!,베나보띠? 가성비 좋은 레스토랑임,fmkorea
datecourse,"서울, 경기 낮에 드라이브 할만한곳 어디가 좋을까요?",제부도 괜찮음,fmkorea
datecourse,별 보기 좋은곳있나요?,그대의 눈동자,fmkorea
datecourse,데이트 코스 추천좀요!,원데이클래스로 접시나 컵 만드는거 어떰,fmkorea
datecourse,서울에 낙산공원 느낌나는곳 또 없을까요 ?,덕수궁 좋더라구요,fmkorea
datecourse,요즘 서울에서 경치볼만한곳 가볼만한곳 어디있을까요?,"더추워지기전에 ㄱㄱ 차없으면 낙산공원,있으면 북악스카이웨이",fmkorea
datecourse,여친이랑 당일치기갈만한곳?,충주 이번에 다녀왔는데 조용하고 좋았어요,fmkorea
datecourse,서울 경기도권에서 갈만한 아쿠아리움 있나요??,코엑스도 있고 킨텍스도 있고 63빌딩도 있고,fmkorea
datecourse,에어비앤비 질문!!!,마리오 카트는 닌텐도로 하는거아님?,fmkorea
datecourse,방이동 먹자골목 조용한 술집 추천 좀 ㅎㅎㅎ,인당 금액 얼마,fmkorea
datecourse,부산 토박이 여친이랑 2박3일 서울 여행 가려고 합니다,경복궁갔다가 한옥마을 거쳐서 안국쪽에 국립현대미술관도 가면 좋을거같구요 홍대는 크게 볼거 없어서 홍대갔다 연남동 가면 좋을듯요!!,fmkorea
datecourse,서울 밤낮으로 산책하기 좋은 곳 추천좀!!!!,직장이 종각 근처인데 가끔 여친이랑 퇴근하고 청계천 걷는데 좋습니다 그리고 명동에서 남산올라가는곳이 산책로 좋은거같음 근데 좀 올라가기 힘들어요 높아서,fmkorea
datecourse,여자친구 100일 선물로 뭐가 좋을까요,립 편지 꽃다발,fmkorea
datecourse,크리스마스 이브날 코스 추천,차없으면 요즘시국엔 별로 할거없죠 까페라도 가시는기,fmkorea
datecourse,대구지역 실내데이트할곳 어디 없을까요,비오고 습한날은 더현대 구경때리고 영화보기,fmkorea
datecourse,이 아픈 여자친구랑,그냥 스타필드에서 하루종일 있는 것도,fmkorea
datecourse,서울 성수 맛집,이브에 성수동 맛집이면 다들 꽉꽉 차있을듯,fmkorea
datecourse,서울에 조용한 카페 추천 부탁드립니당,서울에 조용한 카페가 있긴해요 ?,fmkorea
datecourse,홍대 식사랑 하이볼 마실만한곳 추천좀 부탁드립니다,"하이볼말고 칵테일은 아는데,,ㅠㅠ",fmkorea
datecourse,애프터는 보통 어디로 가요?,문구점 가서 색종이사고 카페가서 종이접기 ㄱㄱ,fmkorea
datecourse,서울에 커플 심리카페 가본사람들있나,오 저두 궁금!!!,fmkorea
datecourse,강릉 횟집 추천좀 부탁드립니다,횟집은 모르겠고 일본 가정식 식당 모구모구식당 추천,fmkorea
datecourse,상암 하늘공원 가보신분 계심??,주중에 갔었는데 사람이 꽤나 많았었네요 주말은?,fmkorea
datecourse,두번째 만남에 교외 드라이브 어떰?,시국이 시국이니까 드라이브도 좋을거 같아요 대화를 좀 재밌게 잘하신다면,fmkorea
datecourse,신촌에서 빠르게 한강 보려면 어디가 좋나요?,여의나루,fmkorea
datecourse,마곡 근처에서 데이트하기 좋은 곳 뭐있음 ?,마곡식물원 호수있어서 한바꾸 도삼,fmkorea
datecourse,썸녀가 내가 사는 동네온다는데,혜화면 밥 카페 연극 낙산공원 야경,fmkorea
datecourse,신촌에서 여친이랑 놀만한거 추천좀해주세요,뜩뽀끼 사묵으세요,fmkorea
datecourse,요즘 서울쪽 데이트하기에 좋은 곳 추천 좀 해주세요,걷는거 좋아하면 강서의 서울 식물원이나 차있으면 북악스카이웨이 이런데는 어떨까?,fmkorea
datecourse,을지로 데이트 하려고하는데 맛집좀 추천해주세요!!,"너무 넓어요! 힌트좀 주세요! 구체적으로 어디 근처로 가신다거나, 어떤 느낌의 식당을 좋아하신다거나",fmkorea
datecourse,대구 삼덕동에 이쁜 카페 아는 사람?,삼덕동에는 조용한 카페가 없다구,fmkorea
datecourse,영등포,타임스퀘어가 대표적인 장소에요 그다음 영등포 공원이 분위기 걷기좋음 그 외에는 술마시는곳이 대부분이라 추천은 못드릴ㅋ,fmkorea
datecourse,혹시 서현쪽 잘 아시는 분?,유치원 초중고 군대까지 서현에서 보냇읍니다,fmkorea
datecourse,크리스마스때 뭐해?,자취방,fmkorea
datecourse,미국인 여자친구 서울 마지막 데이트 장소 추천좀 해주라,신촌 어떤가요,fmkorea
datecourse,서울쪽에 주방이 있는 괜찮은 레지던스가 있을까요??,인사동오라카이스위트? 노보텔 스위트엠버서더?,fmkorea
datecourse,님들 애인이랑 밥먹을때 술먹을때 무슨얘기해요?,숙박업소 어디갈지,fmkorea
datecourse,"광화문, 을지로 근처 코스 급하게 ㅊㅊ요",현대미술관길따라 쭉올라가라걍 뭔 인왕산임,fmkorea
datecourse,지금 놀면뭐하니에 나오는 레스토랑 어딘가요,박미선씨가 결혼한 호텔 스카이라운지라는데 궁금하네요,fmkorea
datecourse,선배님들 홍대에서 데이트하려면 뭐가좋을까?,타로 같은 것도 볼 수 있고 노래방을 갈 수도 있고 아니면 그냥 거리 돌아댕기면서 구경하거나,fmkorea
datecourse,10년만에 만나는 여사친이랑 밥 어떤거 먹는게 좋을까요?,방어?,fmkorea
datecourse,여자친구랑 서울가게 되었는데~ 혜화역으로 갈듯해요,거기서 좀가면 인사동아니냐? 거기 걸어다님 좋음 마로니에공원 아직도 노래하는애들있나 거기도갠찮고 미안 사실 연애한지좀오래되서 잘모르겠다ㅜ ㅜ,fmkorea
datecourse,대전에 데이트하기 괜찮은곳이 있을까요?,으능정이 문화의거리 스카이로드 이후 대흥동 맛집,fmkorea
datecourse,압구정 데이트 어디가 좋을까요?,덕아웃가서 막걸리나 마시고 싶네,fmkorea
datecourse,여름 휴가 물놀이 말고 좋은게 뭐가 있을까요,호캉스,fmkorea
datecourse,주말에 소개팅보기로 했는데 비오는데 어디 가야할까요,두분다 차가 있으신가요?,fmkorea
datecourse,연남동 소개팅 장소 추천좀요,술 갠찬?,fmkorea
datecourse,비오는 날vs더운 날,차라리 더운 날 비오는 날은 지옥임,fmkorea
datecourse,서울에 맛있는 닭발집 추천 부탁함,홍미닭발 강서구 사당 두 군데 다 있을꺼에요,fmkorea
datecourse,요즘 어떤 데이트하시나요?!,카페 아울렛 실내동물원 보드게임 영화관 익스트림스포츠 드라이브 공방 등등,fmkorea
datecourse,소개팅인데 연신내 괜찮은곳있을까요??,서로 술 괜찮다면 심야식당세이지,fmkorea
datecourse,첫 여행 여행지 vs 호캉스,난 호캉스 좋아하지만 물어보고 여자가 좀 더 원하는 쪽 해줄듯,fmkorea
datecourse,선생님들 혹시 전주 숙소 추천해주실 곳 계신가요,저 전주 갔을 때 묵은 라마다 호텔 그 정도였던 거 같음,fmkorea
datecourse,"포항 하면 꼭 가야한다, 먹어야한다 할 곳 있습니까??!!!",잘은 모르지만 그 드라마 촬영지 등대도 있고 배도 있도 괜찮더라구요,fmkorea
datecourse,소개팅 에프터만남인데 도움좀주세요,좋조~ 걸으실거면 편한신발 신고오라고 하심좋을듯?,fmkorea
datecourse,소개팅 종로3가쪽 도와주세요,안국역쪽에 카페 많습니다 ㄱㄱ,fmkorea
datecourse,탁구 겁나 치고싶은데 어카지,탁구는 생활체육 자리 잘잡혀서 동네마다 교습받을 장소 많던데 찾아봐~!,fmkorea
datecourse,소개팅 장소 질문,소개팅이면 식사 적당히 하신 다음에 더현대 바로 옆에 있는 페어몬트 앰배서더 로비에 있는 카페에서 얘기 나누시면 어떨까요? 거기 분위기도 고급져서 실제로 소개팅 많이 하던데,fmkorea
datecourse,토요일날 국립중앙박물관갈까하는데,지금 이건희 전시 거기서 하고 있지 않나? 그것 때문에라도 사람 꽤 많을걸요,fmkorea
datecourse,형님들 서울 놀러갈만한곳 좀 추천해줘요,연트럴파크,fmkorea
datecourse,잠실역~ 천호역 사이 맛집좀알려주세요~,편백찜 맛있슴다 차 갖고계시면 좋아요,fmkorea
datecourse,10번만 만나보자고 했는데 조언 부탁드립니다,그분이 어떤분인지 모르는데 어떻게 알려줘요,fmkorea
datecourse,2주년인데 인천에 데이트 할만한곳 추천 부탁드립니다,송도쪽은 어떰 호텔 좋은데 있던데 킹시국에 호캉스 ㄱㄱ,fmkorea
datecourse,부산 여행 데이트 코스 추천 좀 부탁드려요,부산하면 풀코스 아닙니까,fmkorea
datecourse,에버랜드 2일권으로 이틀동안 갈만한가요?,둘다 놀이공원에 환장한게 아니라면 좀 낭비아닐까여,fmkorea
datecourse,전주 근처 여행지 어디가 있을까,무주 스키장,fmkorea
datecourse,홍대 근처,예전엔 싸게놀라고 노량진 신림 서울대 입구많이갔음 가까웠기도했고,fmkorea
datecourse,여친이랑 저녁 레스토랑 가는데 점심 추천좀,떡볶이에 김밥이 배부른 조합 아님??,fmkorea
datecourse,결혼정보회사 소개 만남에서 주로 무슨 이야기를 해요?,그냥 소개팅이다 보시믄 됨,fmkorea
datecourse,문래동 밥집카페 추천 해주실분 게신가요????! 다른 추천 장소 ?,페어링이라고 파스타집인데 맛이랑 가격 괜찮아요 카페는 검색해보셔서 취향에 맞게 가시면 될 것 같아요,fmkorea
datecourse,의정부 주변 드라이브 코스하고 빠네파스타 맛집 아시는 분?,빠네는 잘 모르겠구 의정부성모병원에서 축석고개 넘어서 포천으로 들어가면 드라이브코스 있읍니다 남양주 두물머리 드라이브코스처럼 음식점카페 있구 한탄강인가 끼고 있어용,fmkorea
